Embedding,Scene,Query,Seed,_val
FastTextEmbedding,FloorPlan203,TissueBox,42,"[3, 3]"
FastTextEmbedding,FloorPlan203,Toaster,42,-1
FastTextEmbedding,FloorPlan203,Toilet,42,-1
FastTextEmbedding,FloorPlan203,ToiletPaper,42,-1
FastTextEmbedding,FloorPlan203,ToiletPaperHanger,42,-1
FastTextEmbedding,FloorPlan203,Tomato,42,-1
FastTextEmbedding,FloorPlan203,Towel,42,-1
FastTextEmbedding,FloorPlan203,TowelHolder,42,-1
FastTextEmbedding,FloorPlan203,TVStand,42,-1
FastTextEmbedding,FloorPlan203,Vase,42,"[16, 43]"
FastTextEmbedding,FloorPlan203,Watch,42,"[24, 40]"
FastTextEmbedding,FloorPlan203,WateringCan,42,"[2, 6]"
FastTextEmbedding,FloorPlan203,Window,42,"[14, 28]"
FastTextEmbedding,FloorPlan203,WineBottle,42,-1
FastTextEmbedding,FloorPlan204,AlarmClock,42,-1
FastTextEmbedding,FloorPlan204,Apple,42,-1
FastTextEmbedding,FloorPlan204,ArmChair,42,"[8, 8]"
FastTextEmbedding,FloorPlan204,BaseballBat,42,-1
FastTextEmbedding,FloorPlan204,BasketBall,42,-1
FastTextEmbedding,FloorPlan204,Bathtub,42,-1
FastTextEmbedding,FloorPlan204,BathtubBasin,42,-1
FastTextEmbedding,FloorPlan204,Bed,42,-1
FastTextEmbedding,FloorPlan204,Blinds,42,-1
FastTextEmbedding,FloorPlan204,Book,42,-1
FastTextEmbedding,FloorPlan204,Boots,42,-1
FastTextEmbedding,FloorPlan204,Bowl,42,-1
FastTextEmbedding,FloorPlan204,Box,42,"[23, 71]"
FastTextEmbedding,FloorPlan204,Bread,42,-1
FastTextEmbedding,FloorPlan204,ButterKnife,42,-1
FastTextEmbedding,FloorPlan204,Cabinet,42,-1
FastTextEmbedding,FloorPlan204,Candle,42,-1
FastTextEmbedding,FloorPlan204,Cart,42,-1
FastTextEmbedding,FloorPlan204,CD,42,-1
FastTextEmbedding,FloorPlan204,CellPhone,42,"[12, 16]"
FastTextEmbedding,FloorPlan204,Chair,42,"[6, 18]"
FastTextEmbedding,FloorPlan204,Cloth,42,-1
FastTextEmbedding,FloorPlan204,CoffeeMachine,42,-1
FastTextEmbedding,FloorPlan204,CoffeeTable,42,"[15, 15]"
FastTextEmbedding,FloorPlan204,CounterTop,42,-1
FastTextEmbedding,FloorPlan204,CreditCard,42,"[6, 9]"
FastTextEmbedding,FloorPlan204,Cup,42,-1
FastTextEmbedding,FloorPlan204,Curtains,42,-1
FastTextEmbedding,FloorPlan204,Desk,42,"[3, 3]"
FastTextEmbedding,FloorPlan204,DeskLamp,42,"[16, 16]"
FastTextEmbedding,FloorPlan204,DiningTable,42,"[17, 93]"
FastTextEmbedding,FloorPlan204,DishSponge,42,-1
FastTextEmbedding,FloorPlan204,Drawer,42,"[10, 12]"
FastTextEmbedding,FloorPlan204,Dresser,42,-1
FastTextEmbedding,FloorPlan204,Egg,42,-1
FastTextEmbedding,FloorPlan204,Faucet,42,-1
FastTextEmbedding,FloorPlan204,FloorLamp,42,"[15, 15]"
FastTextEmbedding,FloorPlan204,Footstool,42,-1
FastTextEmbedding,FloorPlan204,Fork,42,-1
FastTextEmbedding,FloorPlan204,Fridge,42,-1
FastTextEmbedding,FloorPlan204,GarbageCan,42,"[8, 11]"
FastTextEmbedding,FloorPlan204,HandTowel,42,-1
FastTextEmbedding,FloorPlan204,HandTowelHolder,42,-1
FastTextEmbedding,FloorPlan204,HousePlant,42,"[17, 86]"
FastTextEmbedding,FloorPlan204,Kettle,42,-1
FastTextEmbedding,FloorPlan204,KeyChain,42,"[15, 24]"
FastTextEmbedding,FloorPlan204,Knife,42,-1
FastTextEmbedding,FloorPlan204,Ladle,42,-1
FastTextEmbedding,FloorPlan204,Lamp,42,-1
FastTextEmbedding,FloorPlan204,Laptop,42,"[13, 13]"
FastTextEmbedding,FloorPlan204,LaundryHamper,42,-1
FastTextEmbedding,FloorPlan204,Lettuce,42,-1
FastTextEmbedding,FloorPlan204,LightSwitch,42,"[5, 9]"
FastTextEmbedding,FloorPlan204,Microwave,42,-1
FastTextEmbedding,FloorPlan204,Mirror,42,-1
FastTextEmbedding,FloorPlan204,Mug,42,-1
FastTextEmbedding,FloorPlan204,Newspaper,42,-1
FastTextEmbedding,FloorPlan204,Ottoman,42,-1
FastTextEmbedding,FloorPlan204,Painting,42,"[12, 12]"
FastTextEmbedding,FloorPlan204,Pan,42,-1
FastTextEmbedding,FloorPlan204,PaperTowel,42,-1
FastTextEmbedding,FloorPlan204,Pen,42,-1
FastTextEmbedding,FloorPlan204,Pencil,42,-1
FastTextEmbedding,FloorPlan204,PepperShaker,42,-1
FastTextEmbedding,FloorPlan204,Pillow,42,"[27, 27]"
FastTextEmbedding,FloorPlan204,Plate,42,-1
FastTextEmbedding,FloorPlan204,Plunger,42,-1
FastTextEmbedding,FloorPlan204,Poster,42,-1
FastTextEmbedding,FloorPlan204,Pot,42,-1
FastTextEmbedding,FloorPlan204,Potato,42,-1
FastTextEmbedding,FloorPlan204,RemoteControl,42,"[13, 14]"
FastTextEmbedding,FloorPlan204,RoomDecor,42,-1
FastTextEmbedding,FloorPlan204,Safe,42,-3
FastTextEmbedding,FloorPlan204,SaltShaker,42,-1
FastTextEmbedding,FloorPlan204,ScrubBrush,42,-1
FastTextEmbedding,FloorPlan204,Shelf,42,"[12, 13]"
FastTextEmbedding,FloorPlan204,ShowerCurtain,42,-1
FastTextEmbedding,FloorPlan204,ShowerDoor,42,-1
FastTextEmbedding,FloorPlan204,ShowerGlass,42,-1
FastTextEmbedding,FloorPlan204,ShowerHead,42,-1
FastTextEmbedding,FloorPlan204,SideTable,42,-1
FastTextEmbedding,FloorPlan204,Sink,42,-1
FastTextEmbedding,FloorPlan204,SinkBasin,42,-1
FastTextEmbedding,FloorPlan204,SoapBar,42,-1
FastTextEmbedding,FloorPlan204,SoapBottle,42,-1
FastTextEmbedding,FloorPlan204,Sofa,42,"[11, 22]"
FastTextEmbedding,FloorPlan204,Spatula,42,-1
FastTextEmbedding,FloorPlan204,Spoon,42,-1
FastTextEmbedding,FloorPlan204,SprayBottle,42,-1
FastTextEmbedding,FloorPlan204,Statue,42,"[10, 10]"
FastTextEmbedding,FloorPlan204,Stool,42,-1
FastTextEmbedding,FloorPlan204,StoveBurner,42,-1
FastTextEmbedding,FloorPlan204,StoveKnob,42,-1
FastTextEmbedding,FloorPlan204,TableTopDecor,42,-1
FastTextEmbedding,FloorPlan204,TeddyBear,42,-1
FastTextEmbedding,FloorPlan204,Television,42,"[9, 9]"
FastTextEmbedding,FloorPlan204,TennisRacket,42,-1
FastTextEmbedding,FloorPlan204,TissueBox,42,-1
FastTextEmbedding,FloorPlan204,Toaster,42,-1
FastTextEmbedding,FloorPlan204,Toilet,42,-1
FastTextEmbedding,FloorPlan204,ToiletPaper,42,-1
FastTextEmbedding,FloorPlan204,ToiletPaperHanger,42,-1
FastTextEmbedding,FloorPlan204,Tomato,42,-1
FastTextEmbedding,FloorPlan204,Towel,42,-1
FastTextEmbedding,FloorPlan204,TowelHolder,42,-1
FastTextEmbedding,FloorPlan204,TVStand,42,"[9, 9]"
FastTextEmbedding,FloorPlan204,Vase,42,"[14, 53]"
FastTextEmbedding,FloorPlan204,Watch,42,-1
FastTextEmbedding,FloorPlan204,WateringCan,42,"[7, 10]"
FastTextEmbedding,FloorPlan204,Window,42,"[9, 18]"
FastTextEmbedding,FloorPlan204,WineBottle,42,-1
FastTextEmbedding,FloorPlan205,AlarmClock,42,-1
FastTextEmbedding,FloorPlan205,Apple,42,-1
FastTextEmbedding,FloorPlan205,ArmChair,42,"[5, 10]"
FastTextEmbedding,FloorPlan205,BaseballBat,42,-1
FastTextEmbedding,FloorPlan205,BasketBall,42,-1
FastTextEmbedding,FloorPlan205,Bathtub,42,-1
FastTextEmbedding,FloorPlan205,BathtubBasin,42,-1
FastTextEmbedding,FloorPlan205,Bed,42,-1
FastTextEmbedding,FloorPlan205,Blinds,42,-1
FastTextEmbedding,FloorPlan205,Book,42,-1
FastTextEmbedding,FloorPlan205,Boots,42,-1
FastTextEmbedding,FloorPlan205,Bowl,42,-1
FastTextEmbedding,FloorPlan205,Box,42,"[28, 38]"
FastTextEmbedding,FloorPlan205,Bread,42,-1
FastTextEmbedding,FloorPlan205,ButterKnife,42,-1
FastTextEmbedding,FloorPlan205,Cabinet,42,-1
FastTextEmbedding,FloorPlan205,Candle,42,-1
FastTextEmbedding,FloorPlan205,Cart,42,-1
FastTextEmbedding,FloorPlan205,CD,42,-1
FastTextEmbedding,FloorPlan205,CellPhone,42,-1
FastTextEmbedding,FloorPlan205,Chair,42,"[12, 45]"
FastTextEmbedding,FloorPlan205,Cloth,42,-1
FastTextEmbedding,FloorPlan205,CoffeeMachine,42,-1
FastTextEmbedding,FloorPlan205,CoffeeTable,42,-1
FastTextEmbedding,FloorPlan205,CounterTop,42,-1
FastTextEmbedding,FloorPlan205,CreditCard,42,"[6, 15]"
FastTextEmbedding,FloorPlan205,Cup,42,-1
FastTextEmbedding,FloorPlan205,Curtains,42,"[15, 15]"
FastTextEmbedding,FloorPlan205,Desk,42,-1
FastTextEmbedding,FloorPlan205,DeskLamp,42,"[6, 6]"
FastTextEmbedding,FloorPlan205,DiningTable,42,"[12, 12]"
FastTextEmbedding,FloorPlan205,DishSponge,42,-1
FastTextEmbedding,FloorPlan205,Drawer,42,"[8, 16]"
FastTextEmbedding,FloorPlan205,Dresser,42,"[8, 8]"
FastTextEmbedding,FloorPlan205,Egg,42,-1
FastTextEmbedding,FloorPlan205,Faucet,42,-1
FastTextEmbedding,FloorPlan205,FloorLamp,42,"[20, 53]"
FastTextEmbedding,FloorPlan205,Footstool,42,-1
FastTextEmbedding,FloorPlan205,Fork,42,-1
FastTextEmbedding,FloorPlan205,Fridge,42,-1
FastTextEmbedding,FloorPlan205,GarbageCan,42,"[5, 5]"
FastTextEmbedding,FloorPlan205,HandTowel,42,-1
FastTextEmbedding,FloorPlan205,HandTowelHolder,42,-1
FastTextEmbedding,FloorPlan205,HousePlant,42,"[9, 9]"
FastTextEmbedding,FloorPlan205,Kettle,42,-1
FastTextEmbedding,FloorPlan205,KeyChain,42,"[17, 17]"
FastTextEmbedding,FloorPlan205,Knife,42,-1
FastTextEmbedding,FloorPlan205,Ladle,42,-1
FastTextEmbedding,FloorPlan205,Lamp,42,-1
FastTextEmbedding,FloorPlan205,Laptop,42,"[6, 8]"
FastTextEmbedding,FloorPlan205,LaundryHamper,42,-1
FastTextEmbedding,FloorPlan205,Lettuce,42,-1
FastTextEmbedding,FloorPlan205,LightSwitch,42,"[16, 106]"
FastTextEmbedding,FloorPlan205,Microwave,42,-1
FastTextEmbedding,FloorPlan205,Mirror,42,-1
FastTextEmbedding,FloorPlan205,Mug,42,-1
FastTextEmbedding,FloorPlan205,Newspaper,42,-1
FastTextEmbedding,FloorPlan205,Ottoman,42,"[16, 19]"
FastTextEmbedding,FloorPlan205,Painting,42,"[10, 10]"
FastTextEmbedding,FloorPlan205,Pan,42,-1
FastTextEmbedding,FloorPlan205,PaperTowel,42,-1
FastTextEmbedding,FloorPlan205,Pen,42,-1
FastTextEmbedding,FloorPlan205,Pencil,42,-1
FastTextEmbedding,FloorPlan205,PepperShaker,42,-1
FastTextEmbedding,FloorPlan205,Pillow,42,"[15, 16]"
FastTextEmbedding,FloorPlan205,Plate,42,-1
FastTextEmbedding,FloorPlan205,Plunger,42,-1
FastTextEmbedding,FloorPlan205,Poster,42,-1
FastTextEmbedding,FloorPlan205,Pot,42,-1
FastTextEmbedding,FloorPlan205,Potato,42,-1
FastTextEmbedding,FloorPlan205,RemoteControl,42,"[6, 10]"
FastTextEmbedding,FloorPlan205,RoomDecor,42,-1
FastTextEmbedding,FloorPlan205,Safe,42,-1
FastTextEmbedding,FloorPlan205,SaltShaker,42,-1
FastTextEmbedding,FloorPlan205,ScrubBrush,42,-1
FastTextEmbedding,FloorPlan205,Shelf,42,-1
FastTextEmbedding,FloorPlan205,ShowerCurtain,42,-1
FastTextEmbedding,FloorPlan205,ShowerDoor,42,-1
FastTextEmbedding,FloorPlan205,ShowerGlass,42,-1
FastTextEmbedding,FloorPlan205,ShowerHead,42,-1
FastTextEmbedding,FloorPlan205,SideTable,42,"[5, 5]"
FastTextEmbedding,FloorPlan205,Sink,42,-1
FastTextEmbedding,FloorPlan205,SinkBasin,42,-1
FastTextEmbedding,FloorPlan205,SoapBar,42,-1
FastTextEmbedding,FloorPlan205,SoapBottle,42,-1
FastTextEmbedding,FloorPlan205,Sofa,42,"[10, 10]"
FastTextEmbedding,FloorPlan205,Spatula,42,-1
FastTextEmbedding,FloorPlan205,Spoon,42,-1
FastTextEmbedding,FloorPlan205,SprayBottle,42,-1
FastTextEmbedding,FloorPlan205,Statue,42,"[16, 35]"
FastTextEmbedding,FloorPlan205,Stool,42,-1
FastTextEmbedding,FloorPlan205,StoveBurner,42,-1
FastTextEmbedding,FloorPlan205,StoveKnob,42,-1
FastTextEmbedding,FloorPlan205,TableTopDecor,42,-1
FastTextEmbedding,FloorPlan205,TeddyBear,42,-1
FastTextEmbedding,FloorPlan205,Television,42,"[19, 19]"
FastTextEmbedding,FloorPlan205,TennisRacket,42,-1
FastTextEmbedding,FloorPlan205,TissueBox,42,-1
FastTextEmbedding,FloorPlan205,Toaster,42,-1
FastTextEmbedding,FloorPlan205,Toilet,42,-1
FastTextEmbedding,FloorPlan205,ToiletPaper,42,-1
FastTextEmbedding,FloorPlan205,ToiletPaperHanger,42,-1
FastTextEmbedding,FloorPlan205,Tomato,42,-1
FastTextEmbedding,FloorPlan205,Towel,42,-1
FastTextEmbedding,FloorPlan205,TowelHolder,42,-1
FastTextEmbedding,FloorPlan205,TVStand,42,-1
FastTextEmbedding,FloorPlan205,Vase,42,-1
FastTextEmbedding,FloorPlan205,Watch,42,"[11, 12]"
FastTextEmbedding,FloorPlan205,WateringCan,42,"[7, 8]"
FastTextEmbedding,FloorPlan205,Window,42,"[14, 14]"
FastTextEmbedding,FloorPlan205,WineBottle,42,-1
FastTextEmbedding,FloorPlan206,AlarmClock,42,-1
FastTextEmbedding,FloorPlan206,Apple,42,-1
FastTextEmbedding,FloorPlan206,ArmChair,42,"[12, 12]"
FastTextEmbedding,FloorPlan206,BaseballBat,42,-1
FastTextEmbedding,FloorPlan206,BasketBall,42,-1
FastTextEmbedding,FloorPlan206,Bathtub,42,-1
FastTextEmbedding,FloorPlan206,BathtubBasin,42,-1
FastTextEmbedding,FloorPlan206,Bed,42,-1
FastTextEmbedding,FloorPlan206,Blinds,42,-1
FastTextEmbedding,FloorPlan206,Book,42,-1
FastTextEmbedding,FloorPlan206,Boots,42,-1
FastTextEmbedding,FloorPlan206,Bowl,42,"[8, 16]"
FastTextEmbedding,FloorPlan206,Box,42,"[1, 2]"
FastTextEmbedding,FloorPlan206,Bread,42,-1
FastTextEmbedding,FloorPlan206,ButterKnife,42,-1
FastTextEmbedding,FloorPlan206,Cabinet,42,"[14, 13]"
FastTextEmbedding,FloorPlan206,Candle,42,-1
FastTextEmbedding,FloorPlan206,Cart,42,-1
FastTextEmbedding,FloorPlan206,CD,42,-1
FastTextEmbedding,FloorPlan206,CellPhone,42,-1
FastTextEmbedding,FloorPlan206,Chair,42,-1
FastTextEmbedding,FloorPlan206,Cloth,42,-1
FastTextEmbedding,FloorPlan206,CoffeeMachine,42,-1
FastTextEmbedding,FloorPlan206,CoffeeTable,42,"[11, 11]"
FastTextEmbedding,FloorPlan206,CounterTop,42,-1
FastTextEmbedding,FloorPlan206,CreditCard,42,"[4, 6]"
FastTextEmbedding,FloorPlan206,Cup,42,-1
FastTextEmbedding,FloorPlan206,Curtains,42,-1
FastTextEmbedding,FloorPlan206,Desk,42,-1
FastTextEmbedding,FloorPlan206,DeskLamp,42,-1
FastTextEmbedding,FloorPlan206,DiningTable,42,-1
FastTextEmbedding,FloorPlan206,DishSponge,42,-1
FastTextEmbedding,FloorPlan206,Drawer,42,-1
FastTextEmbedding,FloorPlan206,Dresser,42,-1
FastTextEmbedding,FloorPlan206,Egg,42,-1
FastTextEmbedding,FloorPlan206,Faucet,42,-1
FastTextEmbedding,FloorPlan206,FloorLamp,42,"[12, 16]"
FastTextEmbedding,FloorPlan206,Footstool,42,-1
FastTextEmbedding,FloorPlan206,Fork,42,-1
FastTextEmbedding,FloorPlan206,Fridge,42,-1
FastTextEmbedding,FloorPlan206,GarbageCan,42,"[6, 6]"
FastTextEmbedding,FloorPlan206,HandTowel,42,-1
FastTextEmbedding,FloorPlan206,HandTowelHolder,42,-1
FastTextEmbedding,FloorPlan206,HousePlant,42,"[7, 7]"
FastTextEmbedding,FloorPlan206,Kettle,42,-1
FastTextEmbedding,FloorPlan206,KeyChain,42,"[2, 3]"
FastTextEmbedding,FloorPlan206,Knife,42,-1
FastTextEmbedding,FloorPlan206,Ladle,42,-1
FastTextEmbedding,FloorPlan206,Lamp,42,-1
FastTextEmbedding,FloorPlan206,Laptop,42,"[7, 7]"
FastTextEmbedding,FloorPlan206,LaundryHamper,42,-1
FastTextEmbedding,FloorPlan206,Lettuce,42,-1
FastTextEmbedding,FloorPlan206,LightSwitch,42,-3
FastTextEmbedding,FloorPlan206,Microwave,42,-1
FastTextEmbedding,FloorPlan206,Mirror,42,-1
FastTextEmbedding,FloorPlan206,Mug,42,-1
FastTextEmbedding,FloorPlan206,Newspaper,42,-1
FastTextEmbedding,FloorPlan206,Ottoman,42,-1
FastTextEmbedding,FloorPlan206,Painting,42,"[12, 12]"
FastTextEmbedding,FloorPlan206,Pan,42,-1
FastTextEmbedding,FloorPlan206,PaperTowel,42,-1
FastTextEmbedding,FloorPlan206,Pen,42,-1
FastTextEmbedding,FloorPlan206,Pencil,42,-1
FastTextEmbedding,FloorPlan206,PepperShaker,42,-1
FastTextEmbedding,FloorPlan206,Pillow,42,"[11, 12]"
FastTextEmbedding,FloorPlan206,Plate,42,-1
FastTextEmbedding,FloorPlan206,Plunger,42,-1
FastTextEmbedding,FloorPlan206,Poster,42,-1
FastTextEmbedding,FloorPlan206,Pot,42,-1
FastTextEmbedding,FloorPlan206,Potato,42,-1
FastTextEmbedding,FloorPlan206,RemoteControl,42,"[14, 36]"
FastTextEmbedding,FloorPlan206,RoomDecor,42,-1
FastTextEmbedding,FloorPlan206,Safe,42,-1
FastTextEmbedding,FloorPlan206,SaltShaker,42,-1
FastTextEmbedding,FloorPlan206,ScrubBrush,42,-1
FastTextEmbedding,FloorPlan206,Shelf,42,"[8, 16]"
FastTextEmbedding,FloorPlan206,ShowerCurtain,42,-1
FastTextEmbedding,FloorPlan206,ShowerDoor,42,-1
FastTextEmbedding,FloorPlan206,ShowerGlass,42,-1
FastTextEmbedding,FloorPlan206,ShowerHead,42,-1
FastTextEmbedding,FloorPlan206,SideTable,42,-1
FastTextEmbedding,FloorPlan206,Sink,42,-1
FastTextEmbedding,FloorPlan206,SinkBasin,42,-1
FastTextEmbedding,FloorPlan206,SoapBar,42,-1
FastTextEmbedding,FloorPlan206,SoapBottle,42,-1
FastTextEmbedding,FloorPlan206,Sofa,42,"[4, 4]"
FastTextEmbedding,FloorPlan206,Spatula,42,-1
FastTextEmbedding,FloorPlan206,Spoon,42,-1
FastTextEmbedding,FloorPlan206,SprayBottle,42,-1
FastTextEmbedding,FloorPlan206,Statue,42,"[8, 8]"
FastTextEmbedding,FloorPlan206,Stool,42,-1
FastTextEmbedding,FloorPlan206,StoveBurner,42,-1
FastTextEmbedding,FloorPlan206,StoveKnob,42,-1
FastTextEmbedding,FloorPlan206,TableTopDecor,42,-1
FastTextEmbedding,FloorPlan206,TeddyBear,42,-1
FastTextEmbedding,FloorPlan206,Television,42,"[9, 9]"
FastTextEmbedding,FloorPlan206,TennisRacket,42,-1
FastTextEmbedding,FloorPlan206,TissueBox,42,-1
FastTextEmbedding,FloorPlan206,Toaster,42,-1
FastTextEmbedding,FloorPlan206,Toilet,42,-1
FastTextEmbedding,FloorPlan206,ToiletPaper,42,-1
FastTextEmbedding,FloorPlan206,ToiletPaperHanger,42,-1
FastTextEmbedding,FloorPlan206,Tomato,42,-1
FastTextEmbedding,FloorPlan206,Towel,42,-1
FastTextEmbedding,FloorPlan206,TowelHolder,42,-1
FastTextEmbedding,FloorPlan206,TVStand,42,"[9, 18]"
FastTextEmbedding,FloorPlan206,Vase,42,"[9, 15]"
FastTextEmbedding,FloorPlan206,Watch,42,-1
FastTextEmbedding,FloorPlan206,WateringCan,42,-1
FastTextEmbedding,FloorPlan206,Window,42,"[12, 24]"
FastTextEmbedding,FloorPlan206,WineBottle,42,-1
FastTextEmbedding,FloorPlan207,AlarmClock,42,-1
FastTextEmbedding,FloorPlan207,Apple,42,-1
FastTextEmbedding,FloorPlan207,ArmChair,42,"[4, 8]"
FastTextEmbedding,FloorPlan207,BaseballBat,42,-1
FastTextEmbedding,FloorPlan207,BasketBall,42,-1
FastTextEmbedding,FloorPlan207,Bathtub,42,-1
FastTextEmbedding,FloorPlan207,BathtubBasin,42,-1
FastTextEmbedding,FloorPlan207,Bed,42,-1
FastTextEmbedding,FloorPlan207,Blinds,42,-1
FastTextEmbedding,FloorPlan207,Book,42,-1
FastTextEmbedding,FloorPlan207,Boots,42,-1
FastTextEmbedding,FloorPlan207,Bowl,42,-1
FastTextEmbedding,FloorPlan207,Box,42,"[17, 17]"
FastTextEmbedding,FloorPlan207,Bread,42,-1
FastTextEmbedding,FloorPlan207,ButterKnife,42,-1
FastTextEmbedding,FloorPlan207,Cabinet,42,"[18, 19]"
FastTextEmbedding,FloorPlan207,Candle,42,-1
FastTextEmbedding,FloorPlan207,Cart,42,-1
FastTextEmbedding,FloorPlan207,CD,42,-1
FastTextEmbedding,FloorPlan207,CellPhone,42,-1
FastTextEmbedding,FloorPlan207,Chair,42,-1
FastTextEmbedding,FloorPlan207,Cloth,42,-1
FastTextEmbedding,FloorPlan207,CoffeeMachine,42,-1
FastTextEmbedding,FloorPlan207,CoffeeTable,42,"[9, 9]"
FastTextEmbedding,FloorPlan207,CounterTop,42,-1
FastTextEmbedding,FloorPlan207,CreditCard,42,"[5, 7]"
FastTextEmbedding,FloorPlan207,Cup,42,-1
FastTextEmbedding,FloorPlan207,Curtains,42,-1
FastTextEmbedding,FloorPlan207,Desk,42,-1
FastTextEmbedding,FloorPlan207,DeskLamp,42,-1
FastTextEmbedding,FloorPlan207,DiningTable,42,-1
FastTextEmbedding,FloorPlan207,DishSponge,42,-1
FastTextEmbedding,FloorPlan207,Drawer,42,-1
FastTextEmbedding,FloorPlan207,Dresser,42,-1
FastTextEmbedding,FloorPlan207,Egg,42,-1
FastTextEmbedding,FloorPlan207,Faucet,42,-1
FastTextEmbedding,FloorPlan207,FloorLamp,42,"[9, 9]"
FastTextEmbedding,FloorPlan207,Footstool,42,-1
FastTextEmbedding,FloorPlan207,Fork,42,-1
FastTextEmbedding,FloorPlan207,Fridge,42,-1
FastTextEmbedding,FloorPlan207,GarbageCan,42,"[8, 9]"
FastTextEmbedding,FloorPlan207,HandTowel,42,-1
FastTextEmbedding,FloorPlan207,HandTowelHolder,42,-1
FastTextEmbedding,FloorPlan207,HousePlant,42,"[14, 16]"
FastTextEmbedding,FloorPlan207,Kettle,42,-1
FastTextEmbedding,FloorPlan207,KeyChain,42,"[11, 29]"
FastTextEmbedding,FloorPlan207,Knife,42,-1
FastTextEmbedding,FloorPlan207,Ladle,42,-1
FastTextEmbedding,FloorPlan207,Lamp,42,-1
FastTextEmbedding,FloorPlan207,Laptop,42,"[12, 12]"
FastTextEmbedding,FloorPlan207,LaundryHamper,42,-1
FastTextEmbedding,FloorPlan207,Lettuce,42,-1
FastTextEmbedding,FloorPlan207,LightSwitch,42,-3
FastTextEmbedding,FloorPlan207,Microwave,42,-1
FastTextEmbedding,FloorPlan207,Mirror,42,-1
FastTextEmbedding,FloorPlan207,Mug,42,-1
FastTextEmbedding,FloorPlan207,Newspaper,42,-1
FastTextEmbedding,FloorPlan207,Ottoman,42,-1
FastTextEmbedding,FloorPlan207,Painting,42,"[8, 16]"
FastTextEmbedding,FloorPlan207,Pan,42,-1
FastTextEmbedding,FloorPlan207,PaperTowel,42,-1
FastTextEmbedding,FloorPlan207,Pen,42,-1
FastTextEmbedding,FloorPlan207,Pencil,42,-1
FastTextEmbedding,FloorPlan207,PepperShaker,42,-1
FastTextEmbedding,FloorPlan207,Pillow,42,"[14, 14]"
FastTextEmbedding,FloorPlan207,Plate,42,-1
FastTextEmbedding,FloorPlan207,Plunger,42,-1
FastTextEmbedding,FloorPlan207,Poster,42,-1
FastTextEmbedding,FloorPlan207,Pot,42,-1
FastTextEmbedding,FloorPlan207,Potato,42,-1
FastTextEmbedding,FloorPlan207,RemoteControl,42,"[8, 10]"
FastTextEmbedding,FloorPlan207,RoomDecor,42,-1
FastTextEmbedding,FloorPlan207,Safe,42,-1
FastTextEmbedding,FloorPlan207,SaltShaker,42,-1
FastTextEmbedding,FloorPlan207,ScrubBrush,42,-1
FastTextEmbedding,FloorPlan207,Shelf,42,"[4, 8]"
FastTextEmbedding,FloorPlan207,ShowerCurtain,42,-1
FastTextEmbedding,FloorPlan207,ShowerDoor,42,-1
FastTextEmbedding,FloorPlan207,ShowerGlass,42,-1
FastTextEmbedding,FloorPlan207,ShowerHead,42,-1
FastTextEmbedding,FloorPlan207,SideTable,42,"[18, 18]"
FastTextEmbedding,FloorPlan207,Sink,42,-1
FastTextEmbedding,FloorPlan207,SinkBasin,42,-1
FastTextEmbedding,FloorPlan207,SoapBar,42,-1
FastTextEmbedding,FloorPlan207,SoapBottle,42,-1
FastTextEmbedding,FloorPlan207,Sofa,42,"[10, 10]"
FastTextEmbedding,FloorPlan207,Spatula,42,-1
FastTextEmbedding,FloorPlan207,Spoon,42,-1
FastTextEmbedding,FloorPlan207,SprayBottle,42,-1
FastTextEmbedding,FloorPlan207,Statue,42,"[6, 8]"
FastTextEmbedding,FloorPlan207,Stool,42,-1
FastTextEmbedding,FloorPlan207,StoveBurner,42,-1
FastTextEmbedding,FloorPlan207,StoveKnob,42,-1
FastTextEmbedding,FloorPlan207,TableTopDecor,42,-1
FastTextEmbedding,FloorPlan207,TeddyBear,42,-1
FastTextEmbedding,FloorPlan207,Television,42,"[6, 6]"
FastTextEmbedding,FloorPlan207,TennisRacket,42,-1
FastTextEmbedding,FloorPlan207,TissueBox,42,-1
FastTextEmbedding,FloorPlan207,Toaster,42,-1
FastTextEmbedding,FloorPlan207,Toilet,42,-1
FastTextEmbedding,FloorPlan207,ToiletPaper,42,-1
FastTextEmbedding,FloorPlan207,ToiletPaperHanger,42,-1
FastTextEmbedding,FloorPlan207,Tomato,42,-1
FastTextEmbedding,FloorPlan207,Towel,42,-1
FastTextEmbedding,FloorPlan207,TowelHolder,42,-1
FastTextEmbedding,FloorPlan207,TVStand,42,"[6, 6]"
FastTextEmbedding,FloorPlan207,Vase,42,"[16, 53]"
FastTextEmbedding,FloorPlan207,Watch,42,"[9, 13]"
FastTextEmbedding,FloorPlan207,WateringCan,42,-1
FastTextEmbedding,FloorPlan207,Window,42,"[8, 8]"
FastTextEmbedding,FloorPlan207,WineBottle,42,-1
FastTextEmbedding,FloorPlan208,AlarmClock,42,-1
FastTextEmbedding,FloorPlan208,Apple,42,-1
FastTextEmbedding,FloorPlan208,ArmChair,42,"[11, 11]"
FastTextEmbedding,FloorPlan208,BaseballBat,42,-1
FastTextEmbedding,FloorPlan208,BasketBall,42,-1
FastTextEmbedding,FloorPlan208,Bathtub,42,-1
FastTextEmbedding,FloorPlan208,BathtubBasin,42,-1
FastTextEmbedding,FloorPlan208,Bed,42,-1
FastTextEmbedding,FloorPlan208,Blinds,42,-1
